Caption,Image Link,Eng. Rate by Followers,Date,Type,Image Filename
UK governments   in England Scotland Wales and Northern Ireland   have fallen short of their tree-planting targets since 2020.  According to Carbon Brief calculations these missed targets amount to 22129 hectares of forest. As illustrated in the first chart this is an area nearly the size of Birmingham the nation s second most populous city.  Tree-planting can help the UK meet its climate targets by removing CO2 as well as improving biodiversity and providing protection from flooding. However UK tree planting rates have largely stalled since 2020 according to data from government body Forest Research.  The most recent dataset released on 20 June shows that only 20660 hectares of new woodlands were planted in 2023-24. While this is a significant jump from the previous three years it is still far short of the 30000 hectares target for 2025 as shown in the second chart.  For more on the UKs tree-planting targets click the link in our bio.#TreePlanting #UKpolicy #Emissions #Sustainability,https://imgs.socialinsider.io/instagram/2024/07/carbonbrief_17862260556174220.jpeg,0.48728,2024-07-03 22:00:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_67.jpeg
Since the last European parliamentary election in 2019 the share of renewable generation across the EU increased by 10% according to Carbon Brief analysis.   The Netherlands increased its absolute share of renewable generation by close to 30% since 2019 as shown in the first chart. Nearly half the electricity produced in the Netherlands is now renewable according to the Dutch Central Bureau for Statistics. This was predominantly wind generation with the country adding more wind power than any other country in the EU between 2019 and 2023.   Latvia also saw significant growth with the share of renewables jumping from 49.5% in 2019 to 76.6% in 2023. This 27.1% increase is particularly key for the country as it continues to target reducing its dependence on energy imports from Russia.  Slovakia meanwhile was the only country to see a dip in its share of renewable energy when comparing 2019 and 2023. This was minor falling just 0.65% from 23.57% to 22.92%. The country has one of the smallest energy demands in Europe and saw a drop in hydro driven by droughts in 2022.   Between 6-9 June around 360 million people across the EU will vote for representatives from national parties to sit in the European Parliament.Read more at the link our our bio.#EUelection #EuropeanParliament #Renewables #RenewableEnergy,https://imgs.socialinsider.io/instagram/2024/06/carbonbrief_17904634487898451.jpeg,0.48389,2024-06-04 17:42:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_68.jpeg
New research suggests more than half of global cropland areas could lose suitable crops under a warming scenario of 2C.  The study mapped how climate change could reshape areas suited for 30 major crops across four warming scenarios   from 1.5C to 4C. The chart above shows the percentage changes in global potential cropland area for all the crops under the four warming scenarios examined. Each colour represents a level of global warming.  Even at 1.5C over half of the crops studied could see a decline in suitable cropland with tropical regions hit hardest. In contrast areas far from the equator could gain crop diversity   opening doors for climate adaptation.  Experts tell Carbon Brief that expanding research beyond staple crops is  essential  to fully grasp climate change s impact on agriculture.Click the link in our bio to read more about the study s findings.#Cropland #Agriculture #ClimateChange #ClimateAdaptation,https://imgs.socialinsider.io/instagram/2025/03/carbonbrief_18079494301659847.jpeg,0.47717,2025-03-07 18:15:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_69.jpeg
With the 2024 election looming forecasters predict a swing to the right in EU politics. A surge in far-right MEPs could result in a right-wing majority coalition within parliament.  This in turn could jeopardise the next phase of the EU s climate ambitions including negotiations over a European Commission proposal to reduce emissions by 90% by 2040.  In contrast as the chart above shows parties that are further to the left have backed more ambitious emissions targets.   The relatively centrist S&D and Renew Europe Now groupings support the proposed 90% goal for 2040.   Meanwhile other parties have gone even further. The European Green Party has proposed a  revised EU climate law  with a 2030 target that goes  beyond  the current 55% goal and achieves net-zero by 2040. The Left specifies a 65% reduction by 2030 and net-zero by 2035.   Click the link in our bio to learn more about the commitments made by each of the main European Parliament groupings ahead of the June elections.  #EUpolicy #EUparliament #EUelection #EU,https://imgs.socialinsider.io/instagram/2024/05/carbonbrief_18328120447192727.jpeg,0.46359,2024-05-29 18:17:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_70.jpeg
New runaways at Heathrow Gatwick and Luton would result in cumulative emissions of around 92m tonnes of extra carbon dioxide equivalent by 2050 if the number of flights increases in line with their operating company targets.Carbon Brief s analysis covered by anushkaasthana1 on ITV s Peston.Click the link in our bio for the full analysis.#UKpolicy #emissions #labour #decarbonisation #heathrow,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_17924651550009501.jpeg,0.46364,2025-01-30 17:42:00,reel,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_71.jpeg
China has been a significant financier of energy projects in Africa especially of fossil fuel projects.  In a keynote address last week Chinese president Xi Jinping pledged financing worth 360bn yuan ($51bn) to Africa.   Part of this money will be used to fund a range of  clean energy  initiatives with  green development  featuring heavily in official communications.  Nearly 90 low-carbon energy projects including solar hydro wind biomass and nuclear have been agreed between Chinese and African stakeholders since 2021 (slide 1).  As shown in the second slide although they are yet to reach pre-pandemic levels Chinese energy loans rebounded in 2023. The final chart shows that the total number of climate-related projects across Africa involving Chinese stakeholders has accelerated since 2023. Click the link in our bio to learn more about China-Africa climate cooperation.#ChinaAfrica #CleanEnergy #FOCAC #ClimateChange,https://imgs.socialinsider.io/instagram/2024/09/carbonbrief_18015024500615429.jpeg,0.46359,2024-09-10 18:13:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_72.jpeg
Last year was significant for energy and climate developments in China. With US influence in climate negotiations expected to wane under the incoming Trump administration China s statements on its climate and energy ambitions takes on increased significance. Carbon Brief asked ten leading experts what they are watching for from China over the year ahead. Click the link in our bio to read the full responses.#China #ClimateChange #EnergyTransition #Renewables,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_18094856326519218.jpeg,0.46364,2025-01-21 17:55:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_73.jpeg
A record 512 billion of work hours were lost around the world in 2023 because of the risk of heat exposure says a new report.  Agricultural workers in low-income countries were disproportionately affected the authors say adding that heat stress cost these countries around 8% of their GDP in 2023.  The findings are part of the ninth iteration of the Lancet Countdown on Health and Climate Change which features indicators of climate change and human health such as heat mortality air pollution exposure and how countries are adapting.  The report highlights the many health inequalities in how energy is used around the world.For more on the report s findings click the link in our bio.#Heatstress #GlobalWarming #ClimateChange #Health,https://imgs.socialinsider.io/instagram/2024/11/carbonbrief_18286122130213319.jpeg,0.46021,2024-11-20 16:24:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_74.jpeg
Carbon Brief has factchecked a series of  scary-sounding numbers  around the 2024 UK general election campaign designed to mislead voters about net-zero.While some of the numbers are accurate in isolation they have been used in false or misleading ways shaved of context.The most common tactics for misleading voters include:1  Focusing on the cost of action without mentioning the cost of business-as-usual.2  Mentioning the costs of cutting emissions but not the benefits.3  Omitting the costs of failing to tackle dangerous climate change.The factcheck by Carbon Brief s Dr Simon Evans explains who made each claim where the relevant number came from   and the missing context that makes the claim false or misleading.  Click the link in our bio to find out where the big numbers came from   and the missing context that makes the claim false or misleading.#UKelection #UKvotes #FactCheck #NetZero,https://imgs.socialinsider.io/instagram/2024/07/carbonbrief_18008855663312532.jpeg,0.44667,2024-07-03 17:52:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_75.jpeg
What do India s elections mean for coal communities and climate change?   As shown in the first chart India s coal production has rapidly expanded under prime minister Narendra Modi.That expansion since 2014 has come with impacts on India s coal communities and the environment including:  forced evictions  deforestation  rising emissions  India s coal reserves are concentrated in states with significant Indigenous populations such as Chhattisgarh. Local communities who traditionally have strong links to land and forests have suffered disproportionately from coal mining-induced displacement and environmental impacts. The map in slide 3 shows India s coal reserves by state.  Korba a town in Chhattisgarh is home to three of India s largest mines which have all expanded rapidly in recent years. In slide 5 for each mine the dark purple outlined square shows permitted annual coal capacity in 2009. Permitted expansions in subsequent years are shown in shades of purple.  Despite the Modi government s plans for continued expansion Modi has projected himself as a global climate leader with grand renewable ambitions.  To read a detailed review of Modi s first two terms and what another term might mean for coal communities and climate change click the link in our bio.Photos by koylabear:Image 1  The Kusmunda coal mineImage 2  A water pot vendor cycles through a village next in line to be minedImage 3  Only graves remain in the mined-out village off BarkutaImage 4  A cow grazes in between coal ash slurry pipes with Korba s smokestacks in the backdrop#India #Coal #IndiaVotes #IndiaDecides #ClimateChange #NarendraModi,https://imgs.socialinsider.io/instagram/2024/05/carbonbrief_18011510573376802.jpeg,0.44329,2024-05-15 13:55:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_76.jpeg
The UK government s advisor on climate change has recommended that the country should make an international pledge to cut its greenhouse gas emissions to 81% below 1990 levels by 2035.The recommendation which is for the UK s next  nationally determined contribution  (NDC) under the Paris Agreement comes just weeks before the government is expected to announce its new target at the COP29 climate talks in Baku Azerbaijan  .  As shown in the chart above the target under the current UK s NDC is  at least 68%.  According to the Climate Change Committee (CCC) the new target would be  ambitious deliverable and consistent  with the UK s legally binding sixth carbon budget and provide a  credible contribution  towards limiting warming to 1.5C above pre-industrial levels.Click the link in our bio for the full analysis.#UKpolicy #Emissions #ClimateChange #GlobalWarming,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_17903787201058040.jpeg,0.44329,2024-10-28 18:55:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_77.jpeg
Electric vehicle exports from China   including foreign brands such as Tesla   have increased 160-fold from 2019 to 2023 triggering fears of  overcapacity .As Chart 1  above shows in cumulative terms  the UK (red) has imported more Chinese EVs than any other country since 2019 though  the EU as a bloc is larger (dark blue). The other three largest importers since 2019 are  Brazil (yellow)  Australia (light blue) and  Thailand (mid blue).However despite the steady rise in the absolute value of Chinese EVs exported to the EU and UK the percentage share of exports to these two destinations has decreased significantly in recent years as the destinations for EV exports have diversified.As shown in Chart 2  the combined EU (dark blue) and UK (red) share of Chinese exports dropped from 75% in 2021 to around 40% in 2023.In contrast other export destinations   including Brazil (yellow) Australia (light blue) and Thailand (mid blue)   grew from about 22% in the first quarter of 2023 to 40% in the same period in 2024.   For more on China s booming EV industry and why the EU US and Canada have announced tariffs on China-made EVs click the link in our bio.#ElectricVehicles #China #TradeWar #RenewableEnergy,https://imgs.socialinsider.io/instagram/2024/09/carbonbrief_18286863121230531.jpeg,0.43652,2024-09-25 18:08:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_78.jpeg
The  monsoon downpour  that triggered deadly landslides in  Kerala s Wayanad district last month was made 10% heavier by human-caused climate change a new rapid attribution study says.  The landslides followed an  exceptional spell of monsoon rain  on 30 July.   They have killed at least 230 people with more than one hundred people still missing and rescue operations ongoing.  A team of 24 researchers from India Malaysia US Sweden Netherlands and UK find that downpours of this intensity have already become 17% heavier in the last 45 years.  In a world where average global temperatures are 2C above pre-industrial levels the authors estimate that extreme single-day bursts of rainfall in Kerala could become a further 4% heavier potentially leading to even more catastrophic landslides.Click the link in our bio for more on the Kerala landslides.#Kerala #Monsoon #ClimateChange #ExtremeWeather,https://imgs.socialinsider.io/instagram/2024/08/carbonbrief_18093046516456062.jpeg,0.42637,2024-08-23 17:51:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_79.jpeg
What are Kamala Harris and Donald Trump s plans for US climate and energy policy?  The election in November in a nation that is the largest oil producer and second largest source of greenhouse gas emissions in the world will be highly significant for climate politics both in the US and around the world.  Carbon Brief has assembled public statements from recent speeches interviews and press conferences and presented them all in an interactive table.  Click the link in our bio to explore the interactive resource.#USpolicy #USelection #ClimatePolicy #ClimateChange,https://imgs.socialinsider.io/instagram/2024/09/carbonbrief_18015388778309683.jpeg,0.41622,2024-09-20 16:03:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_80.jpeg
According to most metrics economic inequalities across the world have been declining   since the late 1980s despite increasing within some countries.However a new study   has found robust evidence that climate change impacts could reverse this trend and do in fact increase economic inequality both globally and locally.While the repercussions of a warming climate are being felt in all corners of the world   the scale of these impacts on different countries regions communities and individuals varies hugely.  Click the link in our bio for more on the study s findings.#Inequality #ClimateAdaptation #ClimateChange #ClimateJustice,https://imgs.socialinsider.io/instagram/2024/05/carbonbrief_18022767953143880.jpeg,0.3993,2024-05-03 17:35:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_81.jpeg
CO2 emissions from fossil fuels and cement will rise around 0.8% in 2024 reaching a record 37.4bn tonnes of CO2 according to the 2024 Global Carbon Budget report by the Global Carbon Project.  Total CO2 emissions   including both fossil and land-use emissions   will also set a new record reflecting a growth of 2% over 2023 levels.  Despite the increase in 2024 total CO2 emissions have largely plateaued over the past decade a sign that the world is making some modest progress tackling emissions.  But a flattening of emissions is far from what is needed to bring global emissions down to zero and stabilise global temperatures in-line with Paris Agreement goals.Click the link in our bio to read more from Dr Zeke Hausfather and Prof Pierre Friedlingstein.#CO2 #Emission #GlobalTemperatures #ParisAgreement,https://imgs.socialinsider.io/instagram/2024/11/carbonbrief_18469707895005664.jpeg,0.38914,2024-11-18 14:29:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_82.jpeg
Nearly 60 countries have drastically scaled back their plans for building coal-fired power plants since the Paris Agreement in 2015.  This is according to figures released by Global Energy Monitor (GEM). The chart on slide 2 shows the change in proposed power capacity from 2015 in 2024 for those 60 countries. Red arrows indicate those that no longer have any plans to build coal power plants.As the chart illustrates some of the world s biggest coal users   including  Turkey  Vietnam and  Japan   have made significant cuts to their coal-power pipeline.35 nations   including  South Korea and  Germany   have eliminated coal from their plans entirely over the past decade.Even the world s largest coal consumers    China and  India   have both reduced their planned coal capacity by more than 60% over the same timeframe.Click the link in our bio to read the full analysis.#CoalPower #EnergyTransition #ParisAgreement #FossilFuels,https://imgs.socialinsider.io/instagram/2025/04/carbonbrief_17926564307938110.jpeg,0.38918,2025-04-09 16:56:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_83.jpeg
The deep sea has emerged as a new mining frontier in the global race towards energy security.  Countries are vying to explore and exploit its reserves of metals such as nickel copper cobalt and manganese.However the impacts of mining these deposits are still far from being fully understood.Carbon Brief has published an interactive explainer on the topic which covers  The state of deep-sea mining around the world  What deep-sea mining means for climate change  How deep-sea mining impacts global marine biodiversity and coastal communities  Swipe to learn more about the critical minerals held underneath the deep sea the countries at the forefront of the mining and those calling for caution.Click the link in our bio for the full interactive experience.#DeepSeaMining #ClimateChange #Biodiversity #MarineLife,https://imgs.socialinsider.io/instagram/2024/08/carbonbrief_18041742376945402.jpeg,0.38576,2024-08-08 20:49:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_84.jpeg
The UK will miss the UN s deadline to publish a new national plan for how it will address nature loss ahead of the COP16 biodiversity summit in Colombia this month.In December 2023 at the COP28 climate summit in  Dubai the UK pledged to publish its nature strategy by May of this year.  The missed deadline comes after UK foreign secretary David Lammy said that the government would prioritise action against biodiversity loss describing it as a  more fundamental threat  than terrorism to the nation.  Although it will not now publish a new national plan before COP16 the UK did provide the UN with a technical document known as a national target submission in place of its strategy.Click the link in our bio for the full story.,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_18039303095124977.jpeg,0.38576,2024-10-07 18:33:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_85.jpeg
UK government targets for  sustainable aviation fuels  (SAFs) will only cut emissions from the sector by 0.8% in 2040 Carbon Brief analysis shows.  As shown in the first chart emissions in 2025 are expected to be 36.0MtCO2e while 15 years later they are still forecast to be as high as 35.7MtCO2e.  This is because emissions savings from SAFs will be almost totally offset by a growth in flights leaving UK aviation emissions virtually unchanged between now and 2040.  The UK government has resisted pressure to curb the demand for air travel despite warnings from experts that such actions are vital for reducing aviation emissions.Meanwhile the only SAFs that are currently available in the UK are fuels made from used cooking oil and other waste oils which are collected from restaurants and factories. As illustrated in chart 2  waste oil-based SAF use is expected to rise around 15-fold from current levels within a decade.Chart 3  shows that as of 2023 waste cooking oil collected in the UK only accounted for 7% of the country s SAF production. And there is mounting evidence that the demand for imported cooking oil in the UK and Europe is being met with virgin palm oil that has been fraudulently passed off as waste.   This would cancel out the fuel s emissions savings due to the land clearances for oil palm plantations.Chart 4  shows that the UK s target for power-to-liquid fuels   an alternative to waste oil-based SAFs which can be made using green hydrogen and carbon captured from the air   are lower than EU targets.Click the link in our bio for the full analysis  #UK #Aviation #SAFs #Emissions #SustainableAviationFuel,https://imgs.socialinsider.io/instagram/2024/05/carbonbrief_18045024904648408.jpeg,0.38238,2024-05-22 17:19:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_86.jpeg
The UK government has reclassified existing funds    1.72bn   pegged for development banks investment in foreign businesses and humanitarian aid as  climate finance .  Chart 1 visualises this reclassification showing the UK s annual international climate finance spend before and   forecasted   after the changes to the accounting methodology.  This is part of a wider revision of climate-finance accounting introduced by the government in 2023 to ensure the UK achieves its  11.6bn climate aid target.  As chart 2 shows for example nearly  500m of aid for war-torn and impoverished countries  including  Afghanistan  Yemen and  Somalia has been reclassified as  climate finance .  An extra  266m of development aid related to state-backed private sector investment has also been reclassified as climate finance. See chart 3.  The projects being double-counted include work to provide food and basic necessities that have no explicit link to climate action.Click the link in our bio for more on the implications of the reclassification for climate justice.#ClimateJustice #ClimateFinance #UKpolicy #ParisAgreement,https://imgs.socialinsider.io/instagram/2024/04/carbonbrief_17962983731738742.jpeg,0.37899,2024-04-25 15:51:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_87.jpeg
The UK s right-leaning newspapers have unleashed a huge wave of editorials attacking energy secretary Ed Miliband since last year s general election Carbon Brief analysis reveals.  As chart 1  shows in the first half of 2024 newspapers published 16 editorials attacking Miliband. In the second half of the year since Labour s election win this increased to 45   roughly two every week.  Right-leaning outlets such as the Sun and the Daily Mail repeatedly called Miliband an  eco-zealot  a  madman  and a  hysterical eco-obsessive  due to his support for net-zero policies.  In 2024 unprecedented numbers of these editorials opposed climate action in general as well as renewable energy specifically. A record 44 of the editorials published in 2024 argued for less climate action. This is the third record-breaking year in a row for such editorials in UK newspapers as chart  2  above shows.  For a brief period peaking in 2020 these right-leaning publications appeared to have shifted in their attitudes. However as chart 3  shows since 2020 there has been a steep decline in support for climate action by these newspapers. Click the link in our bio to read the full analysis.#UKpolicy #UKeditorials #ClimateChange #RenewableEnergy,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_17869156137275962.jpeg,0.37565,2025-01-16 17:19:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_88.jpeg
Ahead of the general election on 4 July Carbon Brief has tracked the commitments made by major  UK political parties in their latest election manifestos presented in an interactive grid.   Swipe to view the highlights from the manifestos.With the exception of climate-sceptic Reform all major political parties continue to back the UK s net-zero climate goal.Heading into the election however they have talked about the target in very different ways with for example the Conservatives focusing on costs and Labour on benefits.  Click the link in our bio to compare exactly what each party has pledged on a range of issues connected to energy and climate change.#UKvotes #UKelection #UKpolicy #UKenergy #NetZero,https://imgs.socialinsider.io/instagram/2024/06/carbonbrief_17978676386570487.jpeg,0.37223,2024-06-21 12:39:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_89.jpeg
Glacier retreat is reshaping the Arctic. A new study finds that melting glaciers created 2500km of  new  coastline and 35  new  islands between 2000 and 2020.  The map above (slide 2) shows where the coastline was added (red) and lost (blue) due to changes in glacier positions over 2000-20. The yellow circles the total length of new coastline added in different regions where larger circles indicate greater additions.  The researchers link the acceleration in glacier melt to warmer ocean and air temperatures.  They also warn that the freshly revealed coastlines are more prone to landslides which may in turn create  dangerous tsunamis  that pose risks to human life and infrastructure.Click the link in our bio for more on the Arctic s glacier retreat.#GlobalWarming #Arctic #ExtremeTemperatures #OceanWarming,https://imgs.socialinsider.io/instagram/2025/04/carbonbrief_17880237147271315.jpeg,0.37226,2025-04-04 16:31:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_90.jpeg
Mexican citizens are set to go to the polls this weekend on June 2 to elect new leaders  .In a new interactive grid Carbon Brief illustrates what the manifestos of the major presidential candidates in the election say on energy climate biodiversity and related issues.  Click the link in our bio to explore the interactive.  Mexico   with more than 126 million inhabitants and considered the second largest economy in Latin America after Brazil   was the world s 11th largest greenhouse gas emitter in 2018.Within the G20 Mexico is the only member that has not set a net-zero target. The country still strongly depends on oil gas and coal  .Meanwhile it faces several challenges in implementing its national climate law and protecting its biodiversity  .#Mexico #MexicoElection #2024elections #ClimateChange,https://imgs.socialinsider.io/instagram/2024/05/carbonbrief_18153235174310303.jpeg,0.34177,2024-05-31 16:37:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_91.jpeg
Who profits from genetic data derived from biodiversity   and who gets left out? A new global fund aims to change that.  At COP16 countries agreed to the first-ever mechanism requiring companies that use digital sequence information (DSI) to contribute to biodiversity conservation. The fund officially opens on 25 February.  Companies use DSI to develop products like medicines cosmetics and drought-resistant cropsoften without compensating the global-south nations and Indigenous communities where the genetic material originated. The new fund is a step toward fairness but challenges remain. Contributions are voluntary and much depends on whether national laws push companies to pay in.  The infographic above explains via an illustrative journey how gene data from biodiversity makes its way to products and consumers and how these benefits could flow to communities and protect ecosystems.Click the link in our bio to learn more about the DSI fund.  koylabear   kerryanncleaver #Biodiversity #COP16 #DSI #NatureFund,https://imgs.socialinsider.io/instagram/2025/02/carbonbrief_18001859522565586.jpeg,0.32488,2025-02-24 17:48:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_94.jpeg
New Carbon Brief analysis shows that the UK s Labour government could approve 13 new  oil and gas projects in the North Sea with the fuel produced emitting 350m tonnes of CO2 equivalent (MtCO2e) if burned.This is equivalent to the annual emissions of 111 of the world s lowest-emitting countries which have a combined population of 649 million.Although the Labour government has ruled out issuing new oil and gas licences for the North Sea it has not ruled out approving projects that already have a licence but have not yet received consent to begin development. A former senior official tells Carbon Brief that the government may now be  compelled  to greenlight the projects due to the risk of legal action from oil and gas companies.Click the link in our bio to read the full analysis.#UKpolicy #NorthSea #UKenergy #UKemissions,https://imgs.socialinsider.io/instagram/2024/08/carbonbrief_18050423596840687.jpeg,0.3147,2024-08-12 17:47:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_95.jpeg
From eggs   in the US to vegetables   in India why are food prices spiking around the world this year?No single factor alone can explain the rising prices. But geopolitical conflict extreme weather events high input costs and increased demand are all playing a role.Carbon Brief asked a range of scientists and policy experts from around the world what they think are the biggest factors.  Swipe to read excerpts from their responses and click the link in our bio for their full comments. #FoodPrices #InternationalPolicy #Geopolitics #ExtremeWeather,https://imgs.socialinsider.io/instagram/2024/07/carbonbrief_18051346255759434.jpeg,0.31132,2024-07-15 18:03:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_96.jpeg
Genetically modified organisms (GMOs)  crops that have been  altered  by scientists in a laboratory are a controversial topic.  But what is being said in the evolving debate about these crops and climate change?Several experts tell Carbon Brief that newer more precise  gene-editing  technologies could help 1  Crops deal with extreme weather 2  Improve crops  pest and disease resistance3  Alleviate food crises around the world5  Boost nutrition in a faster safer and cheaper way.In contrast other experts are concerned about how these crops could 1  Encourage overuse of plant-killing chemicals2  Reduce the diversity of crops being grown3  Harm biodiversity4  Pose health risks5  Lead to domination of seed patenting by big corporationsClick the link in our bio to read the full explainer.#GeneEditedCrops #GeneticallyModifiedOrganisms #FoodSecurity #ClimateAdaptation,https://imgs.socialinsider.io/instagram/2024/06/carbonbrief_18031523516020719.jpeg,0.30793,2024-06-10 17:17:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_97.jpeg
How have the media covered the ongoing Los Angeles wildfires and the role of climate change?  Wildfires have swept through Los Angeles devastating tens of thousands of acres and some of the wealthiest neighborhoods in the US. At least 24 lives have been lost with thousands of homes destroyed and tens of thousands evacuated.  There has been extensive coverage in the media of the wildfires across the US and around the world. This has taken many forms but there has been a particular focus in editorials on political divisions and the role of climate denial. Swipe right to see how newspapers around the world have framed the catastrophic event in their headlines.  For an in-depth analysis of responses to the wildfire and the role of climate change click the link in our bio.#Wildfires #ExtremeWeather #ClimateChange #LosAngeles,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_18031109093406389.jpeg,0.30796,2025-01-14 17:47:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_98.jpeg
Carbon Brief asked a range of researchers and policy experts what they think Donald Trump s tariffs could mean for global climate action and energy supplies.  Swipe right to read some of their responses. For the full comments click the link in our bio.  The Trump administration in the US has imposed tariffs on all imports from China Mexico and Canada as well as on steel aluminium and cars from around the world.In response the US has been hit with retaliatory tariffs from major trading partners including the  EU.  This escalating  trade war  is expected to slow global growth and has also triggered warnings of a US recession.#TradeWar #DonaldTrump #Energy #ClimateChange,https://imgs.socialinsider.io/instagram/2025/04/carbonbrief_18140998003377489.jpeg,0.29781,2025-04-02 15:13:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_99.jpeg
More than three-quarters of prisons in England and Wales face a  high risk  of overheating during summer months over the next 15 years according to government figures.  A freedom of information (FOI) request submitted by Carbon Brief reveals the internal assessments conducted by the Ministry of Justice (MoJ) to help prepare its facilities for rising temperatures due to human-caused climate change.Heat is the most prevalent threat facing inhabitants of the prison estate of   England and  Wales in the near future according to the FOI results.  As illustrated in the chart of the 122 facilities described by the MoJ as prisons and young offenders institutions 96   or 79%   are at  high  or  very high  risk of overheating in the summer months.  The figures emerge amid reports that UK prisons are nearing full capacity and in poor condition after years of neglect.  Experts tell Carbon Brief that preparing the nation s aged overcrowded prison estate for climate change will be a major challenge for the new Labour government.Click the link in our bio for the complete analysis.#Prisons #UKpolicy #GlobalWarming #ClimateChange,https://imgs.socialinsider.io/instagram/2024/09/carbonbrief_18007952942421070.jpeg,0.28763,2024-09-18 14:40:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_100.jpeg
Nearly every country in the world pledged to release new national plans for how they will  halt and reverse  biodiversity loss by 2030 and  restore harmony with nature  by 2050. This was under the Kunming-Montreal Global Biodiversity Framework (GBF)   These plans are known as national biodiversity strategies and action plans (NBSAPs).  The GBF requires countries to submit new NBSAPs ahead of COP16 the next global biodiversity summit being held in Cali Colombia   in October 2024.  But only seven countries have fulfilled this pledge so far.  Swipe above to learn more about what NBSAPs are and what features in the submitted plans so far.  Click the link in our bio to explore our interactive NBSAP tracker.#Biodiversity #COP16 #Nature #Colombia #NBSAPs #GBF,https://imgs.socialinsider.io/instagram/2024/05/carbonbrief_18027278876045036.jpeg,0.27409,2024-05-09 17:06:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_101.jpeg
