Image Filename,Caption,Cleaned Caption
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_55.jpeg,Many developing countries have criticised the  at least  $300bn-a-year-by-2035 pledge made by developed countries at COP29.  Although the goal was welcomed by global-north leaders closer analysis of the pledge and climate-finance data helps to explain the backlash:1  Much of the goal would have been raised anywayAnalysts have shown that the target is achievable with virtually  no additional budgetary effort  from developed countries beyond already-committed increases.2  Developing-country contributions could cover part of the goalUnlike the earlier $100bn target contributions from developing countries could count towards the new climate finance goal.3  Inflation wipes out much of the increase in climate financeThe $300bn target does not account for inflation. When this is factored in its  real  value could shrink by around a quarter.Click the link in our bio for the full analysis.#ClimateFinance #COP29 #ClimateChange #GlobalSouth,many developing countries have criticised the at least 300bnayearby2035 pledge made by developed countries at cop29 although the goal was welcomed by globalnorth leaders closer analysis of the pledge and climatefinance data helps to explain the backlash1 much of the goal would have been raised anywayanalysts have shown that the target is achievable with virtually no additional budgetary effort from developed countries beyond alreadycommitted increases2 developingcountry contributions could cover part of the goalunlike the earlier 100bn target contributions from developing countries could count towards the new climate finance goal3 inflation wipes out much of the increase in climate financethe 300bn target does not account for inflation when this is factored in its real value could shrink by around a quarterclick the link in our bio for the full analysis#climatefinance #cop29 #climatechange #globalsouth
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_56.jpeg,One of the new Labour government s key manifesto pledges is to reach  zero-carbon electricity  by 2030.While this target is seen as extremely ambitious the UK has already made significant progress in slashing fossil fuels while rolling out renewable power.Under the Conservatives coal power has already been all but phased out falling from 40% of electricity generation in 2012 to near-zero in 2024 just 12 years later.However to meet its target Labour will need to phase out unabated gas twice as fast from 29% in 2024 to near-zero in 2030.#Renewables #FossilFuel #Gas #UKenergy,one of the new labour government s key manifesto pledges is to reach zerocarbon electricity by 2030while this target is seen as extremely ambitious the uk has already made significant progress in slashing fossil fuels while rolling out renewable powerunder the conservatives coal power has already been all but phased out falling from 40 of electricity generation in 2012 to nearzero in 2024 just 12 years laterhowever to meet its target labour will need to phase out unabated gas twice as fast from 29 in 2024 to nearzero in 2030#renewables #fossilfuel #gas #ukenergy
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_57.jpeg,Nearly all of the coal-power capacity under development (98%) is now concentrated in just 15 countries.  This is according to Global Energy Monitor s latest Global Coal Plant Tracker (GCPT) results which finds that the global energy transition away from coal has accelerated over the past 10 years.In addition as the second chart shows  China and  India account for almost all new coal proposals (97% combined). But despite projections that global coal demand could be peaking new coal-fired power station proposals continue to outpace cancellations.  To find out about some of the most significant trends driving the continued development of coal across the world click the link in our bio.#CoalPower #Energy #China #India #FossilFuel,nearly all of the coalpower capacity under development 98 is now concentrated in just 15 countries this is according to global energy monitor s latest global coal plant tracker gcpt results which finds that the global energy transition away from coal has accelerated over the past 10 yearsin addition as the second chart shows china and india account for almost all new coal proposals 97 combined but despite projections that global coal demand could be peaking new coalfired power station proposals continue to outpace cancellations to find out about some of the most significant trends driving the continued development of coal across the world click the link in our bio#coalpower #energy #china #india #fossilfuel
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_58.jpeg,Carbon Brief recently interviewed Greg Jackson the founder and CEO of octopusenergy a global energy and technology company headquartered in London.Jackson is a  serial tech entrepreneur  having built and sold a number of start-ups before Octopus Energy. He spoke to Carbon Brief about a wide range of energy and climate change issues the UK s energy transition the upcoming general election misinformation in the media and much moreSwipe for some interview highlights and click the link in our bio to read the full interview.#GregJackson #OctopusEnergy #EnergyTransition #renewables,carbon brief recently interviewed greg jackson the founder and ceo of octopusenergy a global energy and technology company headquartered in londonjackson is a serial tech entrepreneur having built and sold a number of startups before octopus energy he spoke to carbon brief about a wide range of energy and climate change issues the uk s energy transition the upcoming general election misinformation in the media and much moreswipe for some interview highlights and click the link in our bio to read the full interview#gregjackson #octopusenergy #energytransition #renewables
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_59.jpeg,Following a rapid withdrawal from nuclear power after the Fukushima nuclear disaster in 2011 10 of Japan s 33 nuclear reactors are now back online.  Nuclear was a key topic of debate in the country s recent leadership race touted by business leaders and the previous administration as a necessity for energy security and to meet decarbonisation goals.  New leader Shigeru Ishiba entered the campaign with a platform of reducing nuclear power to  close to zero .  However just one day after taking office he released a nuclear plan consistent with the previous administration.  The chart shows the change in different sources electricity generation in Japan from 1985 to now.  Follow Carbon Brief for the latest developments in climate science climate policy and energy policy.#Japan #Nuclear #Energy #Decarbonisation,following a rapid withdrawal from nuclear power after the fukushima nuclear disaster in 2011 10 of japan s 33 nuclear reactors are now back online nuclear was a key topic of debate in the country s recent leadership race touted by business leaders and the previous administration as a necessity for energy security and to meet decarbonisation goals new leader shigeru ishiba entered the campaign with a platform of reducing nuclear power to close to zero however just one day after taking office he released a nuclear plan consistent with the previous administration the chart shows the change in different sources electricity generation in japan from 1985 to now follow carbon brief for the latest developments in climate science climate policy and energy policy#japan #nuclear #energy #decarbonisation
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_60.jpeg,Climate change and  unsustainable human activities  are driving  unprecedented changes  to mountains and glaciers threatening fresh water access for over two billion people a UN report warns.  The 2025 UN world water development report finds that shrinking snow and ice cover could have  severe  consequences impacting drinking water agriculture and local ecosystems.  Mountain regions supply up to 60% of the world s freshwater and are home to 1.1 billion people and 85% of bird amphibian and mammal species.   One expert tells Carbon Brief that glacier loss is already causing  loss of life loss of livelihood and most importantly of all the loss of a place that many communities have called home for generations . The report highlights adaptation efforts including  Improved water storage  Early warning systems  Changes in farming practices  The role of Indigenous knowledge and international cooperation.Click the link in our bio to read more on the report.#ClimateChange #Adaptation #ExtremeWeather #WaterSecurity,climate change and unsustainable human activities are driving unprecedented changes to mountains and glaciers threatening fresh water access for over two billion people a un report warns the 2025 un world water development report finds that shrinking snow and ice cover could have severe consequences impacting drinking water agriculture and local ecosystems mountain regions supply up to 60 of the world s freshwater and are home to 11 billion people and 85 of bird amphibian and mammal species one expert tells carbon brief that glacier loss is already causing loss of life loss of livelihood and most importantly of all the loss of a place that many communities have called home for generations the report highlights adaptation efforts including improved water storage early warning systems changes in farming practices the role of indigenous knowledge and international cooperationclick the link in our bio to read more on the report#climatechange #adaptation #extremeweather #watersecurity
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_61.jpeg,China s solar panel exports to global-south countries exceeded those to the global north in 2024.  This is according to Ember s China s solar PV export explorer which tracks shipments to more than 200 countries and was recently updated with figures for the full year of 2024.Apart from  Pakistan and  Saudi Arabia which were among the top importers of Chinese solar panels there was a sharp uptick in sales to many small African and Latin American countries in late 2024.  China itself   the biggest of all the global-south solar markets   installed more solar panels than it exported for the second year in a row.Click the link in our bio to read more about Chinese solar PV exports in 2024.#CleanEnergy #Solar #Renewables #EnergyTransition,china s solar panel exports to globalsouth countries exceeded those to the global north in 2024 this is according to ember s china s solar pv export explorer which tracks shipments to more than 200 countries and was recently updated with figures for the full year of 2024apart from pakistan and saudi arabia which were among the top importers of chinese solar panels there was a sharp uptick in sales to many small african and latin american countries in late 2024 china itself the biggest of all the globalsouth solar markets installed more solar panels than it exported for the second year in a rowclick the link in our bio to read more about chinese solar pv exports in 2024#cleanenergy #solar #renewables #energytransition
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_62.jpeg,Human-caused climate change made the  unprecedented  wildfires that spread across  Brazil s Pantanal wetlands in June 2024 between four and five times more likely according to a new rapid attribution study.  Click the link in our bio to read details of the study.South America s Pantanal   the world s largest tropical wetland   experienced exceptionally hot dry and windy conditions in June causing blazes in the region   to soar to record levels.In a world without climate change these conditions would be very rare   occurring only once every 161 years the study found.However in today s climate which has already warmed by 1.2C   above pre-industrial temperatures as a result of human-caused warming these conditions are a one-in-35 year event. #Pantanal #Wildfires #GlobalWarming #ClimateChange,humancaused climate change made the unprecedented wildfires that spread across brazil s pantanal wetlands in june 2024 between four and five times more likely according to a new rapid attribution study click the link in our bio to read details of the studysouth america s pantanal the world s largest tropical wetland experienced exceptionally hot dry and windy conditions in june causing blazes in the region to soar to record levelsin a world without climate change these conditions would be very rare occurring only once every 161 years the study foundhowever in today s climate which has already warmed by 12c above preindustrial temperatures as a result of humancaused warming these conditions are a onein35 year event #pantanal #wildfires #globalwarming #climatechange
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_63.jpeg,More than 65000 delegates have registered to attend the COP29 climate summit in Baku Azerbaijan potentially making it the second-largest COP on record.This total is more than 15000 lower than the record-breaking COP in  Dubai last year   and marks the first time in seven years that a COP is not larger than its predecessor.The figures are released amid reports that numerous world and industry leaders are skipping the summit while  Papua New Guinea has pulled its delegation out entirely.COP29 host  Azerbaijan has the largest delegation at the summit with 2229 people registered for badges. This is followed by  Brazil (1914) and  Turkey (1862).  Click the link in our bio for more COP29 delegates analysis.#Baku #COP29 #ClimateChange #ClimateTalks,more than 65000 delegates have registered to attend the cop29 climate summit in baku azerbaijan potentially making it the secondlargest cop on recordthis total is more than 15000 lower than the recordbreaking cop in dubai last year and marks the first time in seven years that a cop is not larger than its predecessorthe figures are released amid reports that numerous world and industry leaders are skipping the summit while papua new guinea has pulled its delegation out entirelycop29 host azerbaijan has the largest delegation at the summit with 2229 people registered for badges this is followed by brazil 1914 and turkey 1862 click the link in our bio for more cop29 delegates analysis#baku #cop29 #climatechange #climatetalks
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_64.jpeg,The number of new coal plants in the OECD* region   which includes many of the world s wealthiest countries   has reached record lows since the signing of the Paris Agreement in 2015.  As the chart (above) shows of the 111 gigawatts (GW) of new coal capacity that was proposed in 2015 82% (91GW) has since been shelved or cancelled compared to 17% (19GW) commissioned.   In all the number of proposed coal plants in the OECD region has decreased from 142 in 2015 to five today   a 96% fall. One of the five remaining proposals could be the last new coal-fired power station to ever be built in the OECD.Of the 13 OECD countries with coal plant proposals in 2015 all but Turkey   have since pledged to stop building new coal plants.   This is according to the latest data from Global Energy Monitor s Global Coal Plant Tracker (GCPT) which includes the third quarter (Q3) of 2024.Click the link in our bio to read the full analysis.*Organisation for Economic Co-operation and Development. The OECD is an intergovernmental organisation with 38 member countries founded in 1961 to stimulate economic growth and global trade.#OECD #CoalPower #EnergyTransition #ParisAgreement,the number of new coal plants in the oecd region which includes many of the world s wealthiest countries has reached record lows since the signing of the paris agreement in 2015 as the chart above shows of the 111 gigawatts gw of new coal capacity that was proposed in 2015 82 91gw has since been shelved or cancelled compared to 17 19gw commissioned in all the number of proposed coal plants in the oecd region has decreased from 142 in 2015 to five today a 96 fall one of the five remaining proposals could be the last new coalfired power station to ever be built in the oecdof the 13 oecd countries with coal plant proposals in 2015 all but turkey have since pledged to stop building new coal plants this is according to the latest data from global energy monitor s global coal plant tracker gcpt which includes the third quarter q3 of 2024click the link in our bio to read the full analysisorganisation for economic cooperation and development the oecd is an intergovernmental organisation with 38 member countries founded in 1961 to stimulate economic growth and global trade#oecd #coalpower #energytransition #parisagreement
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_65.jpeg,Arctic sea ice has recorded its smallest winter peak extent since satellite records began 47 years ago new data reveals.   Provisional data from the US National Snow and Ice Data Center (NSIDC) shows that Arctic sea ice reached a winter maximum extent of 14.33m square kilometres last week.  Dr Julienne Stroeve a senior scientist at the NSIDC tells Carbon Brief that such a small winter peak  doesn t mean a record-low  summer minimum will necessarily follow in September. But she adds that it does  continue the overall long-term decline in the ice cover . Swipe right above for more expert comments   Meanwhile as the chart in the fourth slide shows Antarctic sea ice reached its summer minimum extent in March with 2025 tying with 2022 and 2024 for the second-smallest summer low on record according to NSIDC data.  As illustrated in the chart in the fifth slide with sea ice at or around record lows in both the Arctic and Antarctic global sea ice extent dropped to an  all-time minimum  in February this year according to the Copernicus Climate Change Service (C3S).Click the link in our bio for the full analysis.#IceCover #Arctic #SeaIce #Antarctic,arctic sea ice has recorded its smallest winter peak extent since satellite records began 47 years ago new data reveals provisional data from the us national snow and ice data center nsidc shows that arctic sea ice reached a winter maximum extent of 1433m square kilometres last week dr julienne stroeve a senior scientist at the nsidc tells carbon brief that such a small winter peak doesn t mean a recordlow summer minimum will necessarily follow in september but she adds that it does continue the overall longterm decline in the ice cover swipe right above for more expert comments meanwhile as the chart in the fourth slide shows antarctic sea ice reached its summer minimum extent in march with 2025 tying with 2022 and 2024 for the secondsmallest summer low on record according to nsidc data as illustrated in the chart in the fifth slide with sea ice at or around record lows in both the arctic and antarctic global sea ice extent dropped to an alltime minimum in february this year according to the copernicus climate change service c3sclick the link in our bio for the full analysis#icecover #arctic #seaice #antarctic
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_66.jpeg,China s CO2 emissions stayed at or just below last year s levels in the third quarter of 2024 after a fall in the second quarter.  This leaves open the possibility that China s emissions could fall this year.  However recent record-high temperatures caused emissions to go up in September and new government stimulus measures mean there is now greater uncertainty over the country s emissions trajectory.While wind and solar power growth continued to break records there was a 2% increase in coal-fired power generation and a 13% rise for gas-fired power.Click the link in our bio for the full analysis.#China #Emissions #Renewables #Coal #EnergyTransition,china s co2 emissions stayed at or just below last year s levels in the third quarter of 2024 after a fall in the second quarter this leaves open the possibility that china s emissions could fall this year however recent recordhigh temperatures caused emissions to go up in september and new government stimulus measures mean there is now greater uncertainty over the country s emissions trajectorywhile wind and solar power growth continued to break records there was a 2 increase in coalfired power generation and a 13 rise for gasfired powerclick the link in our bio for the full analysis#china #emissions #renewables #coal #energytransition
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_67.jpeg,UK governments   in England Scotland Wales and Northern Ireland   have fallen short of their tree-planting targets since 2020.  According to Carbon Brief calculations these missed targets amount to 22129 hectares of forest. As illustrated in the first chart this is an area nearly the size of Birmingham the nation s second most populous city.  Tree-planting can help the UK meet its climate targets by removing CO2 as well as improving biodiversity and providing protection from flooding. However UK tree planting rates have largely stalled since 2020 according to data from government body Forest Research.  The most recent dataset released on 20 June shows that only 20660 hectares of new woodlands were planted in 2023-24. While this is a significant jump from the previous three years it is still far short of the 30000 hectares target for 2025 as shown in the second chart.  For more on the UKs tree-planting targets click the link in our bio.#TreePlanting #UKpolicy #Emissions #Sustainability,uk governments in england scotland wales and northern ireland have fallen short of their treeplanting targets since 2020 according to carbon brief calculations these missed targets amount to 22129 hectares of forest as illustrated in the first chart this is an area nearly the size of birmingham the nation s second most populous city treeplanting can help the uk meet its climate targets by removing co2 as well as improving biodiversity and providing protection from flooding however uk tree planting rates have largely stalled since 2020 according to data from government body forest research the most recent dataset released on 20 june shows that only 20660 hectares of new woodlands were planted in 202324 while this is a significant jump from the previous three years it is still far short of the 30000 hectares target for 2025 as shown in the second chart for more on the uks treeplanting targets click the link in our bio#treeplanting #ukpolicy #emissions #sustainability
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_68.jpeg,Since the last European parliamentary election in 2019 the share of renewable generation across the EU increased by 10% according to Carbon Brief analysis.   The Netherlands increased its absolute share of renewable generation by close to 30% since 2019 as shown in the first chart. Nearly half the electricity produced in the Netherlands is now renewable according to the Dutch Central Bureau for Statistics. This was predominantly wind generation with the country adding more wind power than any other country in the EU between 2019 and 2023.   Latvia also saw significant growth with the share of renewables jumping from 49.5% in 2019 to 76.6% in 2023. This 27.1% increase is particularly key for the country as it continues to target reducing its dependence on energy imports from Russia.  Slovakia meanwhile was the only country to see a dip in its share of renewable energy when comparing 2019 and 2023. This was minor falling just 0.65% from 23.57% to 22.92%. The country has one of the smallest energy demands in Europe and saw a drop in hydro driven by droughts in 2022.   Between 6-9 June around 360 million people across the EU will vote for representatives from national parties to sit in the European Parliament.Read more at the link our our bio.#EUelection #EuropeanParliament #Renewables #RenewableEnergy,since the last european parliamentary election in 2019 the share of renewable generation across the eu increased by 10 according to carbon brief analysis the netherlands increased its absolute share of renewable generation by close to 30 since 2019 as shown in the first chart nearly half the electricity produced in the netherlands is now renewable according to the dutch central bureau for statistics this was predominantly wind generation with the country adding more wind power than any other country in the eu between 2019 and 2023 latvia also saw significant growth with the share of renewables jumping from 495 in 2019 to 766 in 2023 this 271 increase is particularly key for the country as it continues to target reducing its dependence on energy imports from russia slovakia meanwhile was the only country to see a dip in its share of renewable energy when comparing 2019 and 2023 this was minor falling just 065 from 2357 to 2292 the country has one of the smallest energy demands in europe and saw a drop in hydro driven by droughts in 2022 between 69 june around 360 million people across the eu will vote for representatives from national parties to sit in the european parliamentread more at the link our our bio#euelection #europeanparliament #renewables #renewableenergy
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_69.jpeg,New research suggests more than half of global cropland areas could lose suitable crops under a warming scenario of 2C.  The study mapped how climate change could reshape areas suited for 30 major crops across four warming scenarios   from 1.5C to 4C. The chart above shows the percentage changes in global potential cropland area for all the crops under the four warming scenarios examined. Each colour represents a level of global warming.  Even at 1.5C over half of the crops studied could see a decline in suitable cropland with tropical regions hit hardest. In contrast areas far from the equator could gain crop diversity   opening doors for climate adaptation.  Experts tell Carbon Brief that expanding research beyond staple crops is  essential  to fully grasp climate change s impact on agriculture.Click the link in our bio to read more about the study s findings.#Cropland #Agriculture #ClimateChange #ClimateAdaptation,new research suggests more than half of global cropland areas could lose suitable crops under a warming scenario of 2c the study mapped how climate change could reshape areas suited for 30 major crops across four warming scenarios from 15c to 4c the chart above shows the percentage changes in global potential cropland area for all the crops under the four warming scenarios examined each colour represents a level of global warming even at 15c over half of the crops studied could see a decline in suitable cropland with tropical regions hit hardest in contrast areas far from the equator could gain crop diversity opening doors for climate adaptation experts tell carbon brief that expanding research beyond staple crops is essential to fully grasp climate change s impact on agricultureclick the link in our bio to read more about the study s findings#cropland #agriculture #climatechange #climateadaptation
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_70.jpeg,With the 2024 election looming forecasters predict a swing to the right in EU politics. A surge in far-right MEPs could result in a right-wing majority coalition within parliament.  This in turn could jeopardise the next phase of the EU s climate ambitions including negotiations over a European Commission proposal to reduce emissions by 90% by 2040.  In contrast as the chart above shows parties that are further to the left have backed more ambitious emissions targets.   The relatively centrist S&D and Renew Europe Now groupings support the proposed 90% goal for 2040.   Meanwhile other parties have gone even further. The European Green Party has proposed a  revised EU climate law  with a 2030 target that goes  beyond  the current 55% goal and achieves net-zero by 2040. The Left specifies a 65% reduction by 2030 and net-zero by 2035.   Click the link in our bio to learn more about the commitments made by each of the main European Parliament groupings ahead of the June elections.  #EUpolicy #EUparliament #EUelection #EU,with the 2024 election looming forecasters predict a swing to the right in eu politics a surge in farright meps could result in a rightwing majority coalition within parliament this in turn could jeopardise the next phase of the eu s climate ambitions including negotiations over a european commission proposal to reduce emissions by 90 by 2040 in contrast as the chart above shows parties that are further to the left have backed more ambitious emissions targets the relatively centrist sd and renew europe now groupings support the proposed 90 goal for 2040 meanwhile other parties have gone even further the european green party has proposed a revised eu climate law with a 2030 target that goes beyond the current 55 goal and achieves netzero by 2040 the left specifies a 65 reduction by 2030 and netzero by 2035 click the link in our bio to learn more about the commitments made by each of the main european parliament groupings ahead of the june elections #eupolicy #euparliament #euelection #eu
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_71.jpeg,New runaways at Heathrow Gatwick and Luton would result in cumulative emissions of around 92m tonnes of extra carbon dioxide equivalent by 2050 if the number of flights increases in line with their operating company targets.Carbon Brief s analysis covered by anushkaasthana1 on ITV s Peston.Click the link in our bio for the full analysis.#UKpolicy #emissions #labour #decarbonisation #heathrow,new runaways at heathrow gatwick and luton would result in cumulative emissions of around 92m tonnes of extra carbon dioxide equivalent by 2050 if the number of flights increases in line with their operating company targetscarbon brief s analysis covered by anushkaasthana1 on itv s pestonclick the link in our bio for the full analysis#ukpolicy #emissions #labour #decarbonisation #heathrow
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_72.jpeg,China has been a significant financier of energy projects in Africa especially of fossil fuel projects.  In a keynote address last week Chinese president Xi Jinping pledged financing worth 360bn yuan ($51bn) to Africa.   Part of this money will be used to fund a range of  clean energy  initiatives with  green development  featuring heavily in official communications.  Nearly 90 low-carbon energy projects including solar hydro wind biomass and nuclear have been agreed between Chinese and African stakeholders since 2021 (slide 1).  As shown in the second slide although they are yet to reach pre-pandemic levels Chinese energy loans rebounded in 2023. The final chart shows that the total number of climate-related projects across Africa involving Chinese stakeholders has accelerated since 2023. Click the link in our bio to learn more about China-Africa climate cooperation.#ChinaAfrica #CleanEnergy #FOCAC #ClimateChange,china has been a significant financier of energy projects in africa especially of fossil fuel projects in a keynote address last week chinese president xi jinping pledged financing worth 360bn yuan 51bn to africa part of this money will be used to fund a range of clean energy initiatives with green development featuring heavily in official communications nearly 90 lowcarbon energy projects including solar hydro wind biomass and nuclear have been agreed between chinese and african stakeholders since 2021 slide 1 as shown in the second slide although they are yet to reach prepandemic levels chinese energy loans rebounded in 2023 the final chart shows that the total number of climaterelated projects across africa involving chinese stakeholders has accelerated since 2023 click the link in our bio to learn more about chinaafrica climate cooperation#chinaafrica #cleanenergy #focac #climatechange
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_73.jpeg,Last year was significant for energy and climate developments in China. With US influence in climate negotiations expected to wane under the incoming Trump administration China s statements on its climate and energy ambitions takes on increased significance. Carbon Brief asked ten leading experts what they are watching for from China over the year ahead. Click the link in our bio to read the full responses.#China #ClimateChange #EnergyTransition #Renewables,last year was significant for energy and climate developments in china with us influence in climate negotiations expected to wane under the incoming trump administration china s statements on its climate and energy ambitions takes on increased significance carbon brief asked ten leading experts what they are watching for from china over the year ahead click the link in our bio to read the full responses#china #climatechange #energytransition #renewables
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_74.jpeg,A record 512 billion of work hours were lost around the world in 2023 because of the risk of heat exposure says a new report.  Agricultural workers in low-income countries were disproportionately affected the authors say adding that heat stress cost these countries around 8% of their GDP in 2023.  The findings are part of the ninth iteration of the Lancet Countdown on Health and Climate Change which features indicators of climate change and human health such as heat mortality air pollution exposure and how countries are adapting.  The report highlights the many health inequalities in how energy is used around the world.For more on the report s findings click the link in our bio.#Heatstress #GlobalWarming #ClimateChange #Health,a record 512 billion of work hours were lost around the world in 2023 because of the risk of heat exposure says a new report agricultural workers in lowincome countries were disproportionately affected the authors say adding that heat stress cost these countries around 8 of their gdp in 2023 the findings are part of the ninth iteration of the lancet countdown on health and climate change which features indicators of climate change and human health such as heat mortality air pollution exposure and how countries are adapting the report highlights the many health inequalities in how energy is used around the worldfor more on the report s findings click the link in our bio#heatstress #globalwarming #climatechange #health
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_75.jpeg,Carbon Brief has factchecked a series of  scary-sounding numbers  around the 2024 UK general election campaign designed to mislead voters about net-zero.While some of the numbers are accurate in isolation they have been used in false or misleading ways shaved of context.The most common tactics for misleading voters include:1  Focusing on the cost of action without mentioning the cost of business-as-usual.2  Mentioning the costs of cutting emissions but not the benefits.3  Omitting the costs of failing to tackle dangerous climate change.The factcheck by Carbon Brief s Dr Simon Evans explains who made each claim where the relevant number came from   and the missing context that makes the claim false or misleading.  Click the link in our bio to find out where the big numbers came from   and the missing context that makes the claim false or misleading.#UKelection #UKvotes #FactCheck #NetZero,carbon brief has factchecked a series of scarysounding numbers around the 2024 uk general election campaign designed to mislead voters about netzerowhile some of the numbers are accurate in isolation they have been used in false or misleading ways shaved of contextthe most common tactics for misleading voters include1 focusing on the cost of action without mentioning the cost of businessasusual2 mentioning the costs of cutting emissions but not the benefits3 omitting the costs of failing to tackle dangerous climate changethe factcheck by carbon brief s dr simon evans explains who made each claim where the relevant number came from and the missing context that makes the claim false or misleading click the link in our bio to find out where the big numbers came from and the missing context that makes the claim false or misleading#ukelection #ukvotes #factcheck #netzero
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_76.jpeg,What do India s elections mean for coal communities and climate change?   As shown in the first chart India s coal production has rapidly expanded under prime minister Narendra Modi.That expansion since 2014 has come with impacts on India s coal communities and the environment including:  forced evictions  deforestation  rising emissions  India s coal reserves are concentrated in states with significant Indigenous populations such as Chhattisgarh. Local communities who traditionally have strong links to land and forests have suffered disproportionately from coal mining-induced displacement and environmental impacts. The map in slide 3 shows India s coal reserves by state.  Korba a town in Chhattisgarh is home to three of India s largest mines which have all expanded rapidly in recent years. In slide 5 for each mine the dark purple outlined square shows permitted annual coal capacity in 2009. Permitted expansions in subsequent years are shown in shades of purple.  Despite the Modi government s plans for continued expansion Modi has projected himself as a global climate leader with grand renewable ambitions.  To read a detailed review of Modi s first two terms and what another term might mean for coal communities and climate change click the link in our bio.Photos by koylabear:Image 1  The Kusmunda coal mineImage 2  A water pot vendor cycles through a village next in line to be minedImage 3  Only graves remain in the mined-out village off BarkutaImage 4  A cow grazes in between coal ash slurry pipes with Korba s smokestacks in the backdrop#India #Coal #IndiaVotes #IndiaDecides #ClimateChange #NarendraModi,what do india s elections mean for coal communities and climate change as shown in the first chart india s coal production has rapidly expanded under prime minister narendra modithat expansion since 2014 has come with impacts on india s coal communities and the environment including forced evictions deforestation rising emissions india s coal reserves are concentrated in states with significant indigenous populations such as chhattisgarh local communities who traditionally have strong links to land and forests have suffered disproportionately from coal mininginduced displacement and environmental impacts the map in slide 3 shows india s coal reserves by state korba a town in chhattisgarh is home to three of india s largest mines which have all expanded rapidly in recent years in slide 5 for each mine the dark purple outlined square shows permitted annual coal capacity in 2009 permitted expansions in subsequent years are shown in shades of purple despite the modi government s plans for continued expansion modi has projected himself as a global climate leader with grand renewable ambitions to read a detailed review of modi s first two terms and what another term might mean for coal communities and climate change click the link in our biophotos by koylabearimage 1 the kusmunda coal mineimage 2 a water pot vendor cycles through a village next in line to be minedimage 3 only graves remain in the minedout village off barkutaimage 4 a cow grazes in between coal ash slurry pipes with korba s smokestacks in the backdrop#india #coal #indiavotes #indiadecides #climatechange #narendramodi
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_77.jpeg,The UK government s advisor on climate change has recommended that the country should make an international pledge to cut its greenhouse gas emissions to 81% below 1990 levels by 2035.The recommendation which is for the UK s next  nationally determined contribution  (NDC) under the Paris Agreement comes just weeks before the government is expected to announce its new target at the COP29 climate talks in Baku Azerbaijan  .  As shown in the chart above the target under the current UK s NDC is  at least 68%.  According to the Climate Change Committee (CCC) the new target would be  ambitious deliverable and consistent  with the UK s legally binding sixth carbon budget and provide a  credible contribution  towards limiting warming to 1.5C above pre-industrial levels.Click the link in our bio for the full analysis.#UKpolicy #Emissions #ClimateChange #GlobalWarming,the uk government s advisor on climate change has recommended that the country should make an international pledge to cut its greenhouse gas emissions to 81 below 1990 levels by 2035the recommendation which is for the uk s next nationally determined contribution ndc under the paris agreement comes just weeks before the government is expected to announce its new target at the cop29 climate talks in baku azerbaijan as shown in the chart above the target under the current uk s ndc is at least 68 according to the climate change committee ccc the new target would be ambitious deliverable and consistent with the uk s legally binding sixth carbon budget and provide a credible contribution towards limiting warming to 15c above preindustrial levelsclick the link in our bio for the full analysis#ukpolicy #emissions #climatechange #globalwarming
